gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5092177379172894,0.03724901915531965,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.05555555555555555,1,0,0,1,0,0,0,0,0,0.3089187842551071,0.021884375721209322,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,0,0.5505729945191828,0.006312024001846296,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.8888888888888888,1,1,1,1,1,1,1,1,1,0.9651220727453911,0.8441322409416109,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0.986111111111111,1,1,1,1,1,0,1,1,1,0.8819133034379671,0.8382702515578122,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,0.9166666666666666,1,1,1,0,1,0,1,1,1,0.8749377179870452,0.8034329563812601,1,0,1,0,0,0,1,0,1,0,0
0,0,0,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.0179372197309417,0.05226171243941842,0,0,0,1,1,0,0,0,1,0,0
1,0,1,0,0.8333333333333333,1,0,0,0,0,0,0,0,1,0.02242152466367711,0.13616432033233325,0,0,0,1,0,0,1,1,0,0,0
1,0,0,1,0.2638888888888889,0,0,0,0,0,0,0,0,1,0.0707523667164923,0.06315485806600508,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.6388888888888888,1,1,1,0,1,1,0,1,0,0.8111609367214749,0.5321255481190861,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,0.7777777777777777,1,0,0,0,0,0,0,0,0,0.0179372197309417,0.12362104777290561,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.528649725959143,0.016033925686591274,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.125,1,1,0,0,1,0,1,1,0,0.7977080219232685,0.10439649203784908,1,0,1,0,1,0,0,0,1,0,0
1,1,1,0,1.0,1,1,0,1,1,1,1,1,0,0.911310413552566,0.9092603277175167,0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,0.3055555555555555,1,0,1,0,0,0,0,0,0,0.5655206776283009,0.1794541887837526,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.40277777777777773,1,1,0,0,0,0,0,0,1,0.5575485799701047,0.22783867989845374,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.1388888888888889,0,0,0,0,1,0,0,0,0,0.11210762331838567,0.02728479113777983,1,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.27653213751868455,0.023413339487652896,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.02491280518186348,0.08321024694207248,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,0.9444444444444444,1,1,0,1,0,1,1,1,1,0.852017937219731,0.8101373182552504,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0.09722222222222221,1,1,0,0,1,0,1,1,1,0.7952167414050823,0.0801061620124625,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,0.2361111111111111,1,1,0,0,1,0,1,1,1,0.8191330343796712,0.18505077313639512,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.01644245142002987,0.05870066928225249,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.5555555555555556,1,1,0,0,1,1,1,1,1,0.8739412057797709,0.4980844680360027,0,0,1,0,0,1,0,0,1,0,0
0,1,1,1,0.4444444444444444,1,1,0,1,0,0,1,1,1,0.8186347782760339,0.36912647126702053,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.6666666666666666,1,0,0,1,1,0,0,0,1,0.3741903338315894,0.30376182783291017,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,0.29166666666666663,0,0,0,0,0,0,0,0,1,0.07772795216741404,0.06311447034387262,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.125,1,1,0,0,1,0,1,0,1,0.7184853014449427,0.0864412647126702,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.027902341803687086,0.025040387722132473,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0.05555555555555555,1,1,0,0,0,0,1,1,1,0.757847533632287,0.046809369951534736,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.49327354260089684,0.011291253173321025,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.1388888888888889,1,1,0,0,0,1,1,1,1,0.7997010463378177,0.11994576505885068,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.05555555555555555,0,0,0,0,0,0,0,0,1,0.06875934230194317,0.009364181860143088,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.041666666666666664,0,0,0,1,0,0,0,0,0,0.109118086696562,0.009196861297022848,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.27653213751868455,0.05461573967228249,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0.6805555555555555,1,1,1,0,0,0,1,1,1,0.8231190832087694,0.5571832448649896,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.014449427005480797,0.012779829217632127,0,0,0,1,1,0,0,0,1,0,0
1,0,1,0,0.6527777777777778,1,0,0,1,1,0,1,1,0,0.5515695067264573,0.4043214862681745,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0.3055555555555555,0,0,0,0,1,0,1,1,1,0.3223716990533134,0.12168243711054696,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.08333333333333333,1,0,0,0,0,0,1,1,1,0.7100149476831091,0.06398569120701593,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.9722222222222222,1,1,1,0,1,1,0,0,0,0.4688589935226707,0.547074774982691,1,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0.3611111111111111,1,0,0,0,0,0,0,0,1,0.023916292974588915,0.06654742672513271,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.25,1,1,0,0,0,0,1,0,0,0.658196312904833,0.17529425340410804,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.7638888888888888,1,0,0,1,1,0,0,1,1,0.46337817638266066,0.41522040156935147,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0.20833333333333331,1,0,1,0,1,1,0,0,0,0.40558046836073747,0.10804869605354259,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.75,0,0,0,1,1,0,1,1,1,0.37070254110612855,0.34019732287099,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.861111111111111,1,1,0,0,1,0,1,1,1,0.8281016442451419,0.7091968612970229,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.5196811160936722,0.02145165012693284,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.3333333333333333,1,1,0,0,0,0,0,0,1,0.5695067264573992,0.1995211170090007,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.20833333333333331,1,0,1,0,1,1,1,1,0,0.8654708520179373,0.18046965151165476,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.3194444444444444,1,0,0,1,1,1,0,0,0,0.6831091180866966,0.22178629125317334,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0,0.013888888888888888,0,0,0,1,0,0,0,0,1,0.11559541604384652,0.001275098084468036,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.5277777777777778,1,0,1,1,1,1,1,0,0,0.5560538116591928,0.32119778444495733,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2610861983059293,0.002959843064851143,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.7083333333333333,1,1,1,0,1,0,0,1,1,0.7513702042850026,0.5562370182321716,0,0,1,0,0,1,0,1,0,0,0
1,1,1,0,0.7916666666666666,1,1,0,1,0,0,0,1,1,0.71350274040857,0.5661839372259405,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.6944444444444444,1,1,0,0,0,0,1,1,1,0.7717987045341306,0.5536464343411032,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.5555555555555556,0,0,0,1,0,0,1,1,1,0.3248629795714998,0.23283521809369953,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.9722222222222222,1,1,1,0,1,1,0,1,1,0.5635276532137519,0.6112393261020078,0,1,0,0,0,0,1,0,1,0,0
1,1,1,1,0.9166666666666666,1,1,0,0,1,0,1,1,1,0.809666168410563,0.7850623124855758,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.9444444444444444,1,1,1,0,0,0,0,0,0,0.3607374190333832,0.4233729517655204,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.6944444444444444,1,0,1,1,1,1,0,0,1,0.7159940209267563,0.5228075236556659,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.01395117090184353,0.11012000923147935,0,0,0,1,0,0,1,0,0,0,1
0,0,1,1,0.8194444444444444,1,0,0,1,0,1,1,1,1,0.5749875435974091,0.5219882298638358,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0.3333333333333333,1,1,1,0,0,0,0,0,1,0.3726955655206776,0.15944495730440802,1,1,0,0,1,0,0,1,0,0,0
0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0.016940707523667137,0.1059196861297023,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5077229696063777,0.005815831987075929,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.7083333333333333,1,1,0,0,0,1,1,1,1,0.5675137020428501,0.44800946226632815,0,1,0,0,0,0,1,1,0,0,0
0,0,0,0,0.75,1,1,0,0,1,1,0,1,1,0.7658196312904832,0.5822813293330257,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,0.3611111111111111,1,0,0,1,0,0,1,0,1,0.672645739910314,0.245522732517886,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.7222222222222222,1,1,1,1,1,1,0,1,1,0.6292974588938716,0.5003057927532887,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.9722222222222222,0,0,1,0,1,1,0,0,1,0.20827105132037863,0.3085564274174936,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,0.4722222222222222,1,0,0,0,0,0,0,1,1,0.6048829098156453,0.30330025386568193,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.027777777777777776,1,0,1,0,1,0,1,0,0,0.47982062780269064,0.008741057004384954,1,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0.09722222222222221,1,1,1,1,0,0,0,1,1,0.7618335824613852,0.07550196168936073,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.8333333333333333,1,1,0,1,1,1,1,1,1,0.9222720478325859,0.7641241633971844,0,0,1,0,0,0,1,0,1,0,0
1,1,0,0,0.861111111111111,1,1,0,1,1,1,1,1,1,0.9217737917289488,0.8117412877913687,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.5833333333333333,1,1,1,0,1,0,0,1,1,0.7588440458395617,0.46108931456265867,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.09722222222222221,1,1,0,0,1,0,1,0,1,0.7085201793721972,0.07074198015231942,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.009466865969108118,0.002123240249249943,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.6666666666666666,0,0,1,0,1,0,0,1,1,0.26955655206776274,0.24534964228017542,1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.02491280518186348,0.014112624048003692,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.1111111111111111,1,0,0,0,0,0,1,0,1,0.615346287992028,0.06990537733671821,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.8472222222222222,1,0,0,0,0,0,0,0,0,0.008470353761833582,0.12981767828294485,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,0.736111111111111,1,1,1,0,0,1,0,0,1,0.4165421026407573,0.3705111931687053,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.5171898355754859,0.028796445880452347,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.986111111111111,1,1,0,0,1,1,0,0,1,0.6791230692575985,0.7100392337872145,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0.5416666666666666,1,1,0,0,0,1,1,1,0,0.8201295465869456,0.4473286406646665,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.019431988041853504,0.0074948072928686825,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.5416666666666666,1,1,0,1,1,0,1,1,1,0.8490284005979074,0.4587641357027463,1,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.75,1,0,1,1,0,1,1,1,1,0.8729446935724963,0.6701880913916455,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.5138888888888888,1,1,1,0,0,0,1,0,0,0.4623816641753862,0.26875721209323794,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.4583333333333333,1,0,0,0,0,0,0,0,1,0.011958146487294458,0.06709554581121625,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,0.013888888888888888,1,0,0,0,1,1,1,1,1,0.5705032386646737,0.00654281098546042,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.41666666666666663,1,1,1,1,1,1,0,0,1,0.7648231190832088,0.3269789983844911,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.01145989038365719,6.923609508423679e-05,0,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.8888888888888888,1,1,1,1,1,1,1,0,0,0.6278026905829597,0.6402896376644357,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0.5,1,1,0,0,0,0,0,1,1,0.6641753861484804,0.35176552042464804,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.3333333333333333,1,1,1,0,0,1,1,1,0,0.6253114100647733,0.21983037156704363,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.41666666666666663,1,1,1,0,0,1,1,1,0,0.8784255107125063,0.3684629586891299,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.2777777777777778,1,0,1,0,1,0,0,1,0,0.4598903836571999,0.15921993999538425,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.8634778276033883,0.8701534733441034,0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,0.38888888888888884,1,0,0,0,1,0,1,0,0,0.6696562032884903,0.2620701592430187,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.05181863477827603,0.0005365797369028384,1,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.4722222222222222,1,1,1,1,0,1,0,0,0,0.44245142002989535,0.26033925686591275,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,1,0.061783756851021415,0.003311793214862682,1,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0.7777777777777777,1,0,0,0,1,1,1,1,1,0.8016940707523668,0.6520540041541657,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.1388888888888889,1,0,0,0,1,1,0,0,0,0.3682112605879423,0.05879875375028849,1,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.9444444444444444,1,0,1,1,1,0,0,1,0,0.5251619332336822,0.5449630740826217,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,0.2222222222222222,1,1,1,1,1,0,0,0,0,0.7219730941704037,0.1564851142395569,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012456402590931726,8.077544426494335e-05,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,1,0.02042850024912804,0.029609969997692127,0,0,0,1,1,0,0,0,0,0,1
0,0,1,0,0.7638888888888888,1,1,1,1,1,1,1,1,1,0.7164922770303938,0.5652146318947611,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.9583333333333333,1,0,1,1,0,1,1,1,1,0.8784255107125063,0.8346526655896607,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.20833333333333331,1,1,0,1,0,1,0,0,1,0.4020926756352766,0.10626586660512348,1,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.7083333333333333,1,1,1,0,0,1,1,0,1,0.7663178873941207,0.574803831063928,0,0,1,0,0,1,0,0,0,0,1
1,1,0,0,0.19444444444444442,1,0,0,0,0,0,1,1,0,0.7194818136522173,0.14393030233094853,1,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.911310413552566,0.9358989153011771,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0.6944444444444444,1,0,0,1,0,1,1,1,1,0.8166417538614849,0.5792349411493192,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,0,0.32884902840059793,0.003744518809139164,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.4722222222222222,1,0,0,0,0,0,0,0,0,0.5311410064773293,0.27793099469189936,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.019930244145490772,0.00016732056312024,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.875,1,1,1,1,1,0,1,0,0,0.794718485301445,0.7153992614816524,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0.09722222222222221,1,1,0,1,0,0,1,1,1,0.8126557050323866,0.07551927071313179,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.5,1,0,1,1,1,1,0,1,1,0.5710014947683109,0.30710246942072467,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,0.375,1,0,0,1,0,1,0,0,1,0.3542600896860987,0.15821024694207247,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.41666666666666663,1,0,1,0,0,0,0,0,1,0.30443447932237166,0.1751615508885299,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.29166666666666663,1,0,0,0,0,0,0,0,1,0.5067264573991032,0.16800715439649205,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.125,1,0,0,0,0,0,0,1,1,0.6108619830592925,0.08130625432725595,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.1388888888888889,1,1,0,0,0,0,1,1,1,0.5371200797209766,0.0894818832217863,1,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.29166666666666663,1,0,1,1,0,1,1,0,0,0.5261584454409567,0.17378836833602584,0,1,0,0,0,0,1,0,1,0,0
1,1,0,0,0.6666666666666666,1,1,0,1,0,0,1,1,1,0.8046836073741903,0.5452977152088623,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,0.2638888888888889,1,1,0,0,0,0,1,0,1,0.6836073741903338,0.17835218093699517,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5007473841554559,0.005735056542810985,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.9583333333333333,1,0,0,1,0,1,1,0,1,0.7364225211758845,0.7456842834064158,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0.625,1,1,1,0,1,1,0,1,0,0.5670154459392128,0.39944034156473573,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,0.125,1,0,0,1,0,1,0,0,0,0.36422521175884404,0.05008077544426495,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.125,1,1,0,0,0,0,1,1,1,0.7623318385650224,0.10051927071313178,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.125,1,0,0,0,0,0,0,0,0,0.019930244145490772,0.01771867066697438,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,0.75,1,1,0,1,0,1,1,0,1,0.5226706527154958,0.43286406646665126,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.8888888888888888,1,0,0,0,0,0,0,0,0,0.01544593921275536,0.1520713131779368,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,0.15277777777777776,1,0,0,0,1,0,1,1,1,0.5092177379172894,0.0800196168936072,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.016940707523667137,0.00013270251557812116,1,0,0,1,1,0,0,1,0,0,0
1,0,1,0,0.5277777777777778,1,0,0,0,0,0,0,0,0,0.021425012456402576,0.0836256635125779,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0.06944444444444445,1,1,0,0,0,0,1,0,1,0.6552067762830095,0.04684398799907686,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6507224713502741,0.7009577659819987,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9920279023418037,0.9999999999999999,1,0,1,0,0,1,0,1,0,0,0
0,1,1,0,0.7222222222222222,1,1,0,1,1,0,1,1,1,0.8794220229197809,0.6465555042695592,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.0179372197309417,0.04594968843757213,0,0,0,1,0,1,0,0,0,0,1
1,1,1,0,0.3194444444444444,1,0,1,1,0,0,0,1,1,0.7149975087194819,0.23139856912070159,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.4861111111111111,1,1,1,1,1,1,0,0,1,0.5072247135027405,0.2851777059773829,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,0.38888888888888884,1,0,1,0,0,0,0,1,1,0.6437468858993523,0.2656358181398569,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0,0.75,1,1,1,1,1,1,1,1,1,0.9701046337817638,0.7399319178398338,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.3194444444444444,1,0,0,1,0,1,0,0,1,0.606377678126557,0.20366374336487422,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.1388888888888889,1,1,1,0,0,0,1,1,1,0.8016940707523668,0.11013731825525042,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.025909317389138015,0.0002365566582044772,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,0.2638888888888889,1,0,0,0,0,0,0,0,0,0.025909317389138015,0.05177705977382876,0,0,0,1,0,0,1,0,1,0,0
0,1,1,1,0.8472222222222222,1,1,0,0,1,0,1,0,1,0.4678624813153962,0.45537156704361875,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.8333333333333333,0,0,1,1,1,0,0,1,0,0.3168908819133034,0.33379875375028845,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.4444444444444444,1,1,1,0,0,0,1,1,0,0.5630293971101146,0.2612681744749596,0,1,0,0,0,1,0,0,0,0,1
1,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.8540109616342801,0.8653242557119778,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,0.5694444444444444,1,0,1,0,0,1,1,1,1,0.5625311410064774,0.36566466651280866,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.5972222222222222,1,0,0,0,0,0,0,0,1,0.01395117090184353,0.08775098084468036,0,0,0,1,0,0,1,1,0,0,0
1,0,1,0,0.06944444444444445,1,1,0,1,0,0,0,0,1,0.6283009466865969,0.045868912993307184,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.013888888888888888,1,1,0,0,0,0,0,0,0,0.5585450921773791,0.006404338795291945,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,0.9631290483308421,0.9782944841910918,0,0,1,0,0,0,1,0,0,1,0
1,0,1,0,0.7777777777777777,1,1,0,1,1,0,0,0,0,0.4110612855007474,0.38892799446111237,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0.9722222222222222,1,1,0,1,1,1,1,0,0,0.5450921773791729,0.605440803138703,0,1,0,0,0,0,1,1,0,0,0
1,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.0179372197309417,0.08400069236095085,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0.027777777777777776,0,0,0,0,0,0,1,1,1,0.26905829596412556,0.00769674590353104,1,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.4861111111111111,1,0,1,0,0,0,1,0,1,0.4374688589935227,0.2534791137779829,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.4861111111111111,1,1,0,1,0,1,0,0,0,0.6681614349775785,0.33449111470113085,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.18055555555555555,1,1,0,1,1,0,0,0,1,0.6596910812157449,0.11998615278098315,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.9305555555555555,1,1,0,1,0,0,0,0,0,0.3652217239661186,0.427729056081237,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.9027777777777777,1,1,0,0,0,0,0,0,0,0.06477329347284502,0.19574198015231942,0,0,0,1,0,0,1,0,1,0,0
1,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,0,0.7204783258594918,0.7368105238864529,0,1,0,0,0,0,1,1,0,0,0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7130044843049327,0.7490941610893146,0,1,0,0,0,0,1,0,1,0,0
1,1,1,1,0.9444444444444444,1,1,0,0,1,1,1,1,1,0.8858993522670653,0.849411493191784,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.010463378176382654,0.01455688899146088,0,0,0,1,1,0,0,0,0,0,1
1,0,1,1,0.041666666666666664,1,0,0,0,1,0,0,0,1,0.317887394120578,0.017234018001384722,1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.5,0,0,1,0,1,0,0,0,0,0.1704035874439462,0.14991345488114471,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0.3333333333333333,1,1,1,0,0,1,0,0,1,0.6586945690084703,0.22146895915070391,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.9722222222222222,1,1,1,1,1,1,1,0,0,0.6093672147483807,0.6358296792060928,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.2600896860986547,0.007206323563351027,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.3055555555555555,1,0,1,0,0,1,0,0,0,0.3672147483806677,0.1424359566120471,0,1,0,0,1,0,0,0,0,0,1
